[1351, 351, 146, 3924, 1126, 1051, 307, 1065, 553, 6448, 1640, 318, 883, 233, 225, 4663, 1670, 2581, 6689, 2681, 1259, 1488, 898, 3240, 4052, 2035, 12, 954, 4623, 384, 872, 6466, 3433, 1343, 5706, 770, 912, 5176, 557, 863, 1520, 2995, 1184, 1937, 595, 4745, 2872, 1069, 5203, 6641, 1316, 360, 2878, 6475, 13962, 4987, 1424, 2649, 5159, 2127, 3138, 4729, 6633, 1081, 5246, 480, 1192, 4902, 40, 201, 265, 1224, 6443, 2272, 4800, 456, 2157, 2631, 1160, 1382, 2214, 430, 6675, 542, 118, 3484, 4637, 648, 856, 271, 28, 1080, 2918, 2636, 4929, 707, 1185, 4051, 6453, 279]
[5462, 203, 2701, 5079, 3618, 5968, 321, 189, 1624, 357, 5118, 3086, 293, 5286, 711, 5774, 2645, 166, 4873, 3261, 5932, 5922, 5095, 3325, 1979, 2973, 4561, 665, 6000, 5677, 643, 41, 5664, 2344, 2892, 6602, 2690, 5931, 1562, 5183, 5415, 3120, 4808, 2313, 4816, 5271, 5878, 445, 1521, 5033, 77, 5263, 5291, 39, 2641, 641, 1097, 5013, 3709, 656, 918, 2911, 2087, 3923, 2158, 6516, 2703, 6057, 2196, 3464, 2651, 6062, 659, 4807, 5111, 3734, 2859, 4661, 931, 3107, 1280, 1282, 4511, 5319, 5311, 5663, 4954, 354, 6002, 2684, 187, 6490, 660, 4080, 5597, 5872, 5461, 3256, 3099, 5897]
[203, 2701, 0, 5898, 4873, 3086, 711, 293, 645, 5968, 3325, 5932, 5013, 5774, 4108, 5095, 77, 5922, 166, 643, 5183, 5271, 5931, 5960, 3923, 5677, 665, 3120, 445, 4511, 5311, 644, 3709, 4661, 354, 5769, 856, 3734, 1097, 2911, 2196, 5878, 6490, 5291, 4080, 3751, 656, 5097, 3107, 1647, 931, 659, 5428, 5319, 3464, 5488, 5915, 5663, 2803, 5730, 4002, 5902, 5876, 4594, 935, 2684, 5597, 6062, 5991, 5872, 231, 332, 5347, 838, 3613, 13567, 2205, 3314, 5453, 5430, 5111, 5759, 3039, 5881, 731, 5618, 4419, 4751, 941, 78, 5514, 5706, 4415, 1595, 5895, 4958, 4557, 1726, 3113, 5206]
[2892, 321, 5013, 2973, 2645, 6490, 931, 643, 838, 3464, 1018, 1280, 666, 1647, 3485, 15, 2803, 1065, 587, 644, 5758, 3113, 3751, 3099, 1259, 4637, 5347, 4719, 1394, 4984, 359, 4750, 5895, 4535, 5517, 5881, 2346, 687, 5677, 132, 4548, 715, 4418, 6989, 2998, 4392, 4744, 4114, 1081, 941, 1282, 999, 4105, 5246, 353, 4660, 7197, 5267, 5960, 1997, 1189, 1012, 5453, 1488, 4780, 5880, 1261, 4726, 40, 108, 7110, 2377, 1826, 3948, 6, 4454, 4736, 9740, 4929, 4384, 2872, 3714, 1351, 1520, 5241, 6666, 2064, 4969, 4777, 1, 2910, 411, 1408, 843, 3219, 3036, 409, 855, 1126, 5320]
[5462, 203, 224, 2701, 3618, 0, 357, 321, 5286, 1624, 3086, 645, 5118, 4873, 3325, 293, 5634, 711, 3261, 2645, 4108, 5960, 5935, 5774, 6602, 2690, 41, 2892, 5183, 5388, 1562, 5415, 4561, 39, 5677, 4717, 2344, 5033, 2313, 77, 5013, 2973, 4808, 3120, 641, 1521, 918, 2087, 3709, 5263, 2911, 5931, 931, 4511, 1280, 5428, 1097, 856, 2859, 6057, 659, 3734, 354, 5878, 2196, 1282, 4080, 187, 5769, 4807, 6516, 3256, 2684, 4954, 656, 6062, 5897, 5515, 898, 644, 935, 3751, 4006, 4014, 5319, 5597, 706, 838, 3107, 3099, 5872, 1746, 5663, 4722, 231, 2803, 5510, 4766, 587, 4815]
[3261, 5095, 4816, 5311, 5851, 2651, 2892, 189, 224, 2645, 3325, 203, 6490, 3923, 5960, 6000, 321, 3256, 357, 5415, 5872, 5829, 1419, 5902, 5667, 2158, 3244, 5876, 4661, 2803, 39, 2344, 3751, 4743, 4419, 5873, 2196, 2328, 4594, 1521, 4014, 4984, 5428, 4807, 4080, 1647, 4675, 187, 4744, 4815, 6658, 931, 5026, 15, 557, 4006, 5983, 3613, 935, 5514, 6002, 643, 3120, 5931, 231, 5677, 1746, 5056, 3039, 5267, 4958, 4112, 1018, 3099, 1280, 5461, 3976, 6502, 641, 4392, 1097, 4557, 5377, 4921, 5606, 3614, 4776, 4951, 1259, 4751, 3089, 5703, 6453, 4548, 28, 420, 4468, 2918, 666, 4945]
[5462, 5597, 2973, 5902, 5079, 5634, 6000, 5663, 5914, 6516, 5968, 5664, 5935, 6602, 5677, 5922, 5991, 4816, 5095, 5915, 5183, 5898, 5033, 5618, 5415, 5931, 1979, 203, 5881, 5271, 2892, 4780, 2087, 4561, 5111, 4108, 6599, 5716, 5824, 357, 293, 5774, 5983, 643, 665, 6658, 6002, 5812, 4807, 4080, 321, 5515, 856, 3120, 5873, 4511, 656, 3464, 5608, 1097, 6834, 5319, 5347, 2196, 3613, 2313, 3734, 711, 9740, 6837, 6006, 838, 645, 5959, 935, 5703, 5013, 5503, 6765, 5738, 39, 7093, 5056, 5377, 354, 4808, 2641, 13567, 77, 5852, 3113, 5730, 5829, 5136, 3314, 445, 5839, 4543, 6001, 3751]
[5013, 898, 480, 2158, 4815, 4543, 231, 1065, 2911, 641, 367, 918, 1280, 2713, 1394, 7197, 1058, 15, 1474, 2581, 2919, 5706, 883, 1521, 4594, 28, 1086, 225, 2205, 3751, 4987, 0, 146, 715, 3462, 4053, 224, 4576, 1746, 5203, 351, 2703, 3924, 4420, 2064, 411, 1593, 1330, 2184, 4108, 647, 6057, 1595, 2872, 2321, 595, 2873, 361, 359, 6477, 5517, 6444, 355, 2169, 2065, 1520, 1640, 2701, 1085, 646, 6559, 3256, 4722, 201, 556, 2198, 5095, 1442, 5892, 1445, 2836, 764, 136, 648, 774, 1189, 6443, 1256, 785, 4719, 574, 874, 3109, 2311, 2378, 3919, 5667, 1726, 5107, 340]
[224, 5462, 189, 445, 2313, 1521, 2690, 643, 4108, 2651, 1280, 2087, 665, 688, 506, 420, 5033, 480, 4675, 5897, 5922, 671, 1351, 6000, 3923, 3734, 595, 1133, 479, 5415, 878, 687, 4815, 6057, 650, 318, 1051, 2196, 4808, 1489, 1355, 6001, 5876, 6632, 849, 666, 2581, 556, 660, 225, 78, 728, 279, 324, 3099, 543, 204, 1929, 2328, 4954, 6658, 550, 4984, 1184, 5510, 757, 2713, 250, 627, 707, 5991, 470, 3924, 1162, 3433, 1620, 5026, 5709, 583, 370, 1124, 663, 1092, 5986, 825, 5636, 4637, 1818, 4750, 3120, 647, 1128, 6448, 2208, 651, 5111, 4986, 472, 3613, 5488]
[357, 2313, 321, 645, 203, 4873, 5033, 3261, 293, 2690, 931, 2641, 6490, 5183, 706, 898, 3120, 2973, 420, 28, 5932, 2645, 77, 231, 1282, 557, 1521, 5462, 3113, 731, 3614, 5415, 1489, 1595, 4766, 2205, 711, 1394, 659, 3256, 1746, 4594, 5056, 5515, 5267, 2703, 421, 644, 480, 5706, 4808, 4006, 4879, 1065, 5319, 647, 2185, 3385, 4392, 5097, 935, 5878, 4722, 4415, 3089, 3244, 2713, 1092, 380, 4421, 883, 5851, 4675, 4418, 5241, 4535, 5300, 5569, 7197, 15, 6001, 13567, 4454, 3458, 5667, 414, 238, 1018, 5897, 4384, 2137, 108, 5677, 5738, 5895, 5347, 4637, 6505, 2345, 4419]
[1979, 645, 1929, 28, 421, 1489, 2087, 480, 5013, 1646, 4535, 3325, 883, 1593, 2321, 4873, 715, 836, 688, 2836, 240, 4594, 556, 1521, 1058, 2581, 2690, 1647, 1086, 711, 843, 461, 3256, 3099, 469, 5300, 872, 2035, 5706, 4421, 2158, 1408, 5095, 4056, 5267, 2872, 1534, 3433, 2169, 4053, 789, 1755, 627, 4675, 825, 5159, 2326, 1073, 669, 2328, 4637, 4718, 745, 4454, 411, 5525, 6516, 1488, 4954, 1922, 2997, 780, 2649, 4623, 6001, 653, 770, 1351, 456, 855, 2198, 5774, 54, 3741, 894, 1520, 1189, 1184, 588, 1494, 3120, 702, 618, 4529, 74, 6466, 4807, 1620, 409, 4958]
[5462, 5898, 0, 4873, 5634, 5932, 3261, 6602, 5095, 1979, 5968, 6000, 5922, 5960, 5183, 4108, 2645, 321, 293, 357, 2892, 5415, 189, 5286, 4561, 6057, 2344, 2313, 4816, 5935, 5774, 5033, 5878, 645, 5263, 5271, 5291, 2087, 2651, 5931, 4717, 39, 5769, 5597, 3120, 1562, 3923, 6490, 5013, 6062, 643, 2690, 5851, 4807, 711, 6516, 2158, 5569, 2803, 3256, 3751, 2703, 4511, 4954, 2641, 5311, 2859, 5730, 856, 931, 3464, 1521, 2911, 166, 4661, 3107, 4808, 5319, 5872, 5915, 5902, 3734, 187, 5097, 41, 5111, 354, 665, 5510, 1282, 2196, 5663, 5881, 6002, 5873, 3099, 5991, 656, 4014, 5738]
[5462, 203, 224, 2701, 1419, 321, 1624, 357, 3618, 5079, 0, 3086, 189, 166, 5286, 711, 645, 5118, 41, 293, 5968, 445, 5774, 665, 4873, 5095, 2645, 3325, 3261, 1562, 5932, 4561, 2690, 4108, 2973, 6602, 2892, 39, 5922, 5388, 77, 6000, 643, 4816, 5415, 2313, 5677, 4717, 5183, 5664, 4808, 5033, 1521, 2911, 3120, 5013, 5263, 1097, 1280, 3709, 659, 5428, 5931, 187, 2703, 641, 4511, 2641, 918, 6516, 931, 1282, 2087, 644, 5515, 2684, 2196, 354, 656, 3923, 4080, 2158, 2859, 4954, 4661, 2651, 5319, 5878, 3734, 3464, 6490, 5291, 332, 660, 856, 5897, 4807, 5311, 4006, 706]
[1351, 1140, 556, 2185, 1076, 225, 410, 752, 4729, 8762, 1474, 933, 4635, 476, 1651, 1669, 1488, 1593, 700, 1321, 774, 4987, 1753, 1357, 1619, 2636, 1946, 745, 6954, 6992, 361, 6466, 1341, 2127, 324, 1670, 2586, 3373, 759, 289, 715, 954, 5200, 1405, 1378, 1770, 5525, 2018, 118, 8783, 1494, 764, 1424, 6633, 136, 1908, 356, 2950, 1620, 598, 1091, 6689, 2061, 3488, 2030, 8997, 367, 109, 1315, 1083, 104, 5635, 2001, 7159, 800, 472, 5636, 216, 49, 459, 2272, 1185, 663, 6468, 1534, 14, 1345, 222, 706, 92, 2004, 7049, 1818, 183, 229, 2836, 3462, 1389, 1807, 1252]
[460, 627, 41, 644, 677, 643, 666, 1394, 658, 5271, 77, 39, 3084, 221, 3113, 1065, 2196, 898, 1521, 4873, 5462, 461, 1097, 2832, 1595, 717, 556, 738, 2158, 4815, 1593, 774, 785, 1669, 1971, 4722, 1192, 5898, 6602, 3120, 664, 2169, 2035, 1958, 5932, 3261, 838, 858, 1062, 132, 1184, 1544, 1073, 780, 1408, 2872, 1338, 1282, 764, 682, 1755, 1549, 702, 4594, 692, 2067, 4420, 2375, 576, 1908, 7026, 2321, 599, 2735, 31, 1647, 856, 789, 4415, 2379, 5634, 1378, 874, 2995, 183, 954, 2157, 6000, 708, 716, 1329, 472, 1879, 33, 2126, 1764, 136, 770, 1117, 2713]
[3325, 5013, 231, 898, 856, 4815, 557, 359, 2651, 3614, 3256, 699, 15, 5271, 1394, 5769, 2701, 28, 480, 5056, 189, 4108, 77, 3924, 666, 731, 2205, 161, 6057, 641, 4006, 5267, 665, 238, 108, 4766, 659, 643, 652, 4561, 1065, 5706, 6477, 4014, 216, 2703, 3113, 656, 2684, 1023, 411, 6602, 13567, 1746, 2411, 1929, 3099, 4718, 3923, 615, 843, 4419, 650, 5525, 2137, 1474, 931, 6001, 5159, 3462, 999, 3751, 2065, 5462, 2321, 4535, 2208, 4719, 3919, 4415, 1488, 1282, 1962, 5515, 78, 2157, 1445, 353, 2836, 4056, 4111, 4421, 3403, 5895, 5517, 5592, 3613, 4114, 4743, 4548]
[693, 2185, 519, 719, 468, 913, 203, 1646, 1124, 790, 305, 956, 1489, 414, 677, 1054, 615, 4511, 461, 455, 774, 3915, 41, 660, 743, 1895, 9447, 1818, 481, 635, 1093, 166, 1616, 240, 766, 3963, 2239, 697, 1662, 1181, 286, 462, 1338, 288, 2911, 1059, 822, 331, 2169, 1192, 1419, 1755, 149, 1971, 6993, 1852, 1908, 898, 664, 104, 671, 471, 488, 18102, 1669, 3385, 2083, 355, 1042, 608, 588, 745, 789, 25, 340, 1506, 2626, 599, 1937, 1044, 1622, 269, 1479, 1958, 4287, 1590, 1544, 12, 1015, 1075, 318, 1863, 233, 187, 1372, 780, 2313, 250, 5203, 657]
[445, 2185, 1979, 1280, 644, 5013, 688, 480, 699, 650, 331, 2087, 1330, 39, 240, 2208, 2919, 4766, 77, 279, 460, 660, 1092, 310, 711, 187, 3462, 663, 1651, 3385, 4717, 1647, 1018, 780, 28, 941, 469, 1419, 108, 1408, 465, 470, 2645, 702, 627, 574, 2872, 1259, 838, 1958, 2035, 664, 1282, 618, 2995, 2239, 5056, 4879, 1075, 3433, 954, 2067, 2873, 318, 715, 1181, 136, 2616, 2198, 15, 653, 288, 2378, 548, 5932, 476, 4807, 1619, 12, 1545, 4637, 4454, 1488, 2345, 1908, 822, 588, 4990, 4384, 752, 4969, 4675, 1618, 2918, 1699, 250, 4984, 5300, 6000, 5118]
[224, 4873, 5898, 5118, 5079, 3261, 5960, 0, 321, 645, 2892, 5634, 5095, 2973, 293, 6602, 5033, 6000, 166, 4108, 5968, 5922, 5664, 5428, 5183, 5388, 41, 4561, 5878, 5677, 3120, 2690, 5271, 2703, 711, 665, 5597, 2911, 5013, 6057, 1097, 643, 1562, 6516, 5461, 6062, 4006, 39, 354, 5872, 5931, 4808, 5111, 5915, 445, 5851, 6490, 1280, 6002, 931, 4717, 3734, 5606, 4954, 1282, 5769, 2196, 5876, 5569, 2859, 5902, 656, 4511, 4080, 641, 5991, 187, 3751, 5959, 5515, 5548, 4751, 5347, 5895, 13567, 5881, 557, 6658, 6001, 4766, 5510, 659, 4815, 5390, 587, 660, 5582, 5516, 3113, 3613]
[203, 224, 5118, 357, 0, 5079, 321, 5286, 3261, 4873, 5968, 1979, 711, 5960, 5932, 293, 4816, 3325, 5095, 4561, 645, 5415, 166, 2892, 5922, 5677, 5935, 2690, 39, 5388, 6602, 6000, 2973, 5033, 4108, 5931, 5428, 5271, 4717, 77, 3120, 5878, 3709, 2651, 643, 1521, 6062, 656, 2344, 5319, 2859, 3923, 5851, 5291, 41, 2703, 6057, 665, 4954, 5013, 918, 445, 6516, 2911, 6490, 5769, 2196, 5311, 354, 3256, 4808, 5663, 5515, 4661, 1280, 1746, 4807, 187, 856, 4080, 1097, 1282, 5915, 4006, 931, 5597, 2803, 5488, 5902, 5097, 2684, 5569, 641, 644, 5730, 557, 659, 3751, 3107, 5582]
[645, 0, 1280, 2892, 2645, 4873, 2087, 2313, 3086, 4511, 6602, 2911, 5271, 293, 4108, 931, 2690, 5932, 615, 652, 77, 898, 3261, 2196, 666, 354, 5095, 5241, 5634, 557, 650, 2205, 2344, 5267, 3618, 2859, 6000, 731, 28, 4816, 3113, 4594, 4561, 3314, 3613, 4002, 699, 480, 711, 6559, 4879, 1521, 445, 1419, 2703, 2684, 5664, 5898, 421, 4415, 5706, 4954, 5118, 2208, 4014, 1259, 3107, 5056, 5097, 4421, 682, 166, 3244, 4661, 4789, 5667, 4384, 5311, 935, 5738, 5347, 5569, 3614, 4722, 644, 647, 3672, 4675, 5677, 7093, 1746, 6027, 4454, 6658, 5968, 1489, 4114, 4618, 5878, 380]
[4873, 3261, 2701, 5033, 2892, 0, 224, 6490, 3325, 4080, 2859, 4511, 5183, 2645, 2651, 6602, 3618, 5634, 6516, 711, 4808, 5769, 3086, 4002, 918, 3314, 5922, 5271, 645, 856, 293, 4543, 5388, 3099, 660, 5664, 3734, 3256, 4108, 3107, 5286, 4816, 28, 2803, 6001, 1746, 3923, 5878, 557, 5935, 5097, 838, 1280, 5118, 2344, 5677, 5774, 5056, 665, 4722, 4415, 6062, 2684, 15, 5631, 706, 3464, 4717, 4958, 2703, 5241, 3709, 5730, 644, 3614, 2713, 5510, 4661, 3244, 3613, 5915, 731, 5311, 5597, 4419, 6559, 4392, 5199, 5931, 6027, 3385, 4766, 4421, 7110, 5206, 5968, 2873, 659, 4945, 5667]
[3261, 3325, 5634, 2892, 5118, 3618, 5095, 1419, 2701, 5872, 5033, 5183, 6000, 2690, 5968, 2803, 3923, 5774, 5915, 5851, 5597, 2344, 5311, 645, 4954, 39, 5097, 354, 2158, 5510, 77, 643, 2641, 5960, 4511, 5876, 5759, 3107, 5730, 5291, 4921, 5582, 1647, 3464, 6516, 187, 3099, 3113, 4675, 4807, 5902, 5663, 5881, 166, 13567, 4594, 3120, 5347, 6001, 5895, 3709, 6062, 3613, 838, 656, 5569, 5111, 5516, 1280, 5824, 3976, 5755, 5608, 9740, 5206, 4984, 5026, 4808, 1097, 4392, 5514, 2328, 5703, 3039, 5428, 5709, 5829, 7093, 5309, 6502, 1018, 15, 231, 5706, 5716, 4846, 4557, 665, 3672, 1726]
[203, 224, 1419, 321, 5968, 0, 5079, 5286, 3618, 4873, 5932, 5118, 5960, 3261, 2645, 5634, 293, 1979, 4108, 5095, 3086, 3325, 645, 5677, 6000, 5183, 5935, 5922, 41, 5664, 665, 711, 1562, 5388, 5271, 5931, 2690, 2892, 166, 5013, 5033, 4816, 4561, 39, 643, 445, 5428, 2973, 2651, 77, 2344, 1280, 4808, 5291, 1521, 2911, 3923, 931, 5311, 659, 4661, 3751, 2703, 5876, 2196, 6057, 2641, 4511, 6062, 5769, 2087, 4807, 354, 6490, 5872, 4080, 3734, 1097, 856, 6516, 2859, 5569, 5902, 4954, 2684, 4014, 5515, 5597, 187, 898, 3099, 1746, 2803, 5111, 5881, 935, 3107, 3256, 5510, 5991]
[203, 5968, 5898, 224, 3261, 4873, 5415, 6602, 5774, 5878, 3325, 2645, 5922, 357, 5677, 321, 2892, 4816, 2973, 4921, 5876, 5902, 1562, 5618, 39, 5769, 711, 5851, 5548, 5033, 5263, 3709, 4780, 2703, 5824, 5026, 5097, 5510, 5716, 4717, 5973, 2859, 2158, 2690, 1521, 4675, 2313, 4954, 856, 6002, 445, 354, 5013, 5881, 4751, 4511, 5430, 5959, 5319, 6658, 5897, 6837, 2641, 4468, 5738, 5849, 5829, 5715, 3976, 931, 5347, 3613, 6599, 4808, 4002, 3734, 2911, 11872, 6722, 5665, 898, 5136, 13567, 4958, 4392, 4807, 11819, 2196, 6605, 6838, 187, 5420, 5603, 3314, 1097, 1647, 5852, 5119, 5503, 5861]
[224, 189, 3086, 5898, 293, 4873, 2645, 3261, 5634, 659, 2973, 3709, 918, 5922, 641, 2087, 5271, 5033, 5774, 354, 39, 3120, 4511, 1280, 4717, 5935, 656, 4808, 644, 6490, 931, 2651, 660, 3256, 3464, 2703, 3734, 4815, 731, 367, 1282, 4807, 421, 3923, 5677, 5515, 5878, 699, 5267, 838, 682, 4594, 650, 4661, 480, 647, 1647, 3314, 5960, 5311, 2185, 5730, 2803, 5056, 5428, 5097, 4392, 4722, 3614, 4984, 6658, 1018, 4675, 5738, 6062, 5569, 1595, 3039, 5706, 3244, 2378, 4833, 5597, 3385, 2713, 5241, 15, 1445, 7093, 1726, 414, 1092, 1408, 5663, 4751, 2918, 1065, 4744, 687, 6002]
[1979, 4002, 2641, 2651, 2690, 5033, 0, 5664, 3261, 5183, 3314, 856, 4543, 5462, 4815, 2158, 6602, 3325, 5013, 5267, 6057, 5769, 2087, 2703, 6000, 4661, 6490, 587, 2859, 189, 5634, 4807, 321, 918, 5932, 5271, 4511, 5118, 5851, 3613, 357, 1280, 2911, 5453, 5263, 2196, 3099, 5311, 652, 5730, 1521, 5915, 5618, 898, 5136, 3086, 39, 4743, 293, 3923, 1562, 1746, 77, 641, 5878, 557, 5898, 4808, 3120, 4816, 6559, 699, 28, 6516, 3734, 5597, 4879, 935, 3751, 1282, 1624, 5774, 3672, 5667, 354, 647, 5959, 4766, 1647, 6658, 5895, 5922, 6001, 5759, 3089, 5677, 5881, 411, 5415, 5286]
[5960, 203, 5634, 5079, 5677, 6000, 5878, 5291, 5931, 645, 5851, 4954, 3709, 3120, 4661, 5569, 918, 2641, 4807, 5618, 5606, 5959, 4006, 2158, 2196, 1282, 5738, 1097, 5347, 3751, 5510, 5461, 5881, 5206, 187, 5759, 4080, 5755, 3613, 5608, 3314, 5824, 3672, 5267, 6658, 4543, 1280, 5973, 898, 5742, 5442, 4014, 5758, 4557, 5914, 4945, 1647, 5309, 5716, 4958, 4392, 6586, 5829, 4419, 4594, 659, 4984, 5377, 587, 28, 4722, 5983, 4766, 660, 4789, 5927, 5709, 5508, 6838, 5703, 4846, 2918, 5241, 5861, 6837, 4415, 420, 5849, 5056, 941, 4102, 5420, 6504, 4548, 652, 10294, 6765, 5706, 4718, 4468]
[0, 1979, 5898, 357, 321, 5118, 2645, 5932, 5634, 5774, 5968, 6602, 293, 5311, 5922, 5960, 2313, 6057, 5664, 2087, 2690, 643, 711, 166, 4661, 6490, 2911, 5851, 2703, 5878, 4511, 5677, 4954, 931, 656, 4080, 13567, 898, 5663, 3751, 5931, 1280, 5991, 6062, 641, 3099, 1647, 5959, 4543, 4807, 1746, 6001, 4815, 3113, 3314, 5347, 935, 6002, 5267, 5872, 4594, 5902, 644, 420, 4675, 4984, 421, 4766, 5206, 5758, 5618, 4415, 5759, 6658, 5300, 682, 4419, 5461, 650, 5706, 3672, 4722, 5927, 5136, 666, 5667, 699, 647, 4392, 5606, 1445, 4945, 2328, 2208, 941, 1018, 5377, 2873, 1259, 1726]
[5462, 1979, 2892, 189, 5935, 5634, 5033, 5769, 5183, 77, 645, 5271, 4561, 6490, 5311, 2344, 5663, 3923, 4954, 5097, 3256, 354, 293, 5968, 5291, 1521, 656, 643, 6062, 5897, 935, 4543, 931, 5876, 5872, 5931, 5677, 5597, 6516, 166, 3734, 2911, 5915, 4751, 4080, 6001, 1280, 1647, 1097, 5730, 3751, 5136, 4594, 665, 13567, 5582, 5902, 41, 4984, 838, 5991, 3613, 5667, 2684, 5758, 6658, 231, 652, 2205, 557, 5300, 4722, 5608, 4921, 6002, 4014, 5241, 5319, 5755, 445, 3976, 5515, 15, 1445, 4718, 5516, 666, 682, 5199, 5824, 2873, 5709, 2713, 1018, 941, 731, 4780, 1394, 4415, 5377]
[4873, 357, 5118, 5851, 6602, 3618, 2892, 203, 3261, 2651, 4816, 2645, 3086, 5932, 5769, 1746, 5271, 2859, 5033, 5286, 2701, 1647, 711, 6000, 6057, 4511, 2690, 4807, 3923, 5664, 1562, 4543, 4108, 77, 2313, 1521, 4717, 4080, 5311, 2803, 3709, 5878, 4419, 5902, 4561, 645, 4954, 4002, 13567, 4661, 5677, 5872, 2973, 5935, 5291, 5876, 3464, 557, 5267, 1726, 6658, 3107, 4789, 445, 5663, 6001, 2344, 2713, 1280, 4392, 2684, 3099, 1097, 5488, 5347, 4984, 4675, 5667, 4594, 3751, 838, 5056, 4958, 3613, 5582, 3039, 5873, 5895, 706, 3919, 1394, 644, 2378, 659, 4014, 2873, 731, 4780, 5960, 5703]
[5462, 5960, 5898, 224, 5968, 3618, 5079, 3261, 1419, 2701, 5118, 0, 5634, 6602, 1624, 3086, 5286, 5932, 2645, 321, 5095, 5935, 5428, 5415, 4108, 3325, 5922, 5677, 1979, 5774, 5664, 6000, 189, 357, 5872, 5291, 2973, 5931, 5183, 5388, 4816, 5878, 293, 2892, 4561, 5915, 5597, 5033, 2651, 6057, 5263, 2344, 711, 5663, 5271, 5902, 39, 5851, 5991, 645, 5569, 5876, 6062, 5516, 1562, 2803, 4717, 3120, 5618, 5769, 5111, 2690, 6490, 5548, 4921, 6002, 77, 5013, 2158, 643, 2087, 3751, 5097, 5730, 4780, 3256, 166, 5742, 5926, 4954, 6834, 935, 6516, 5824, 2859, 5914, 5606, 5971, 5026, 2313]
[321, 1280, 650, 4815, 659, 4511, 420, 421, 898, 931, 645, 203, 2313, 1979, 367, 78, 1394, 2892, 4535, 354, 838, 654, 2158, 5271, 4766, 224, 2581, 665, 2185, 1259, 0, 225, 2645, 557, 5517, 731, 706, 587, 5033, 956, 1929, 1330, 293, 5286, 660, 77, 3325, 2064, 4421, 615, 2713, 2651, 641, 132, 687, 1092, 5203, 1153, 688, 3089, 574, 4543, 2087, 1521, 5159, 4594, 353, 4415, 3099, 231, 2919, 5892, 3324, 3734, 4384, 2345, 3751, 1647, 1065, 4984, 4014, 108, 4663, 187, 3109, 15, 4080, 4789, 5928, 3462, 3314, 858, 3113, 6559, 5241, 647, 595, 460, 201, 3614]
[357, 321, 645, 0, 1979, 1624, 293, 2892, 3325, 5013, 4873, 166, 665, 5033, 711, 3261, 5286, 2911, 2645, 2641, 39, 5118, 354, 1562, 1280, 6602, 187, 77, 6000, 5415, 4080, 641, 2859, 5932, 659, 2703, 3120, 931, 445, 587, 4108, 3734, 2651, 2344, 5263, 5271, 898, 2196, 41, 4815, 5774, 856, 4543, 2158, 6490, 4808, 1097, 3923, 1259, 644, 706, 4717, 652, 1521, 731, 699, 3709, 3751, 4807, 1282, 2684, 5968, 5515, 367, 420, 6057, 2205, 3256, 3107, 4661, 4002, 1746, 5878, 615, 78, 231, 650, 332, 666, 647, 3614, 941, 5851, 3464, 4766, 5510, 480, 5267, 3314, 4879]
[4873, 2087, 5136, 5097, 5769, 6057, 4776, 1979, 4543, 2328, 5709, 918, 5758, 5107, 161, 2713, 656, 4722, 557, 4660, 5667, 1018, 1647, 4744, 3485, 321, 5902, 706, 1282, 5309, 2910, 2873, 5932, 4661, 5300, 643, 5118, 5619, 5206, 5241, 2196, 3614, 359, 5829, 4929, 5706, 6504, 4618, 1445, 5582, 4080, 5631, 4750, 2918, 6000, 5665, 2313, 843, 5759, 216, 5510, 480, 1280, 3751, 838, 2344, 5991, 5725, 1394, 2199, 1355, 5362, 4984, 4745, 29, 1488, 5508, 5357, 10294, 3385, 4548, 4736, 3976, 687, 1086, 5873, 2911, 5503, 6635, 3107, 5056, 7197, 351, 166, 293, 4384, 4111, 4421, 5983, 5880]
[5462, 203, 5286, 5898, 2701, 5118, 3618, 0, 357, 1624, 5634, 4873, 5079, 321, 189, 711, 6602, 3261, 4108, 2645, 5932, 39, 645, 5774, 5095, 293, 3325, 5263, 5960, 2892, 5935, 166, 5033, 5922, 6000, 5271, 1562, 2690, 5677, 2344, 665, 41, 918, 5931, 6057, 2313, 2158, 2911, 643, 5428, 4661, 2087, 5291, 1280, 5311, 354, 2641, 445, 5878, 3120, 4954, 4511, 2859, 187, 931, 5769, 1746, 6062, 2196, 6490, 4808, 5597, 1097, 856, 656, 5902, 641, 5488, 3734, 5876, 5569, 5872, 4006, 5915, 659, 5897, 3751, 3107, 3256, 5097, 4080, 557, 898, 1282, 5510, 5319, 4815, 644, 2684, 5111]
[203, 5462, 1419, 189, 321, 0, 357, 2313, 1979, 5095, 5774, 5898, 5932, 1562, 77, 293, 1624, 665, 5634, 1521, 6602, 41, 659, 6057, 420, 699, 898, 4717, 3709, 1280, 2158, 4511, 6516, 643, 2087, 2641, 3734, 39, 2892, 5013, 354, 5664, 2911, 656, 557, 4816, 5415, 6001, 6000, 3256, 6062, 4984, 4766, 5515, 2196, 5922, 4808, 731, 615, 838, 1282, 4543, 666, 3314, 4815, 13567, 6490, 5878, 2581, 2859, 587, 78, 353, 367, 5706, 1647, 682, 1018, 935, 1746, 687, 187, 421, 4594, 360, 5097, 1097, 5136, 878, 3672, 28, 956, 4419, 4637, 6443, 3681, 654, 479, 5263, 6502]
